Macrotrends Data Download

U.S. Crude Oil Production - Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
1998-06-01,6269.000
1998-07-01,6340.000
1998-08-01,6346.000
1998-09-01,6396.000
1998-10-01,6417.000
1998-11-01,6401.000
1998-12-01,6437.000
1999-01-01,6363.000
1999-02-01,5911.000
1999-03-01,5864.000
1999-04-01,5877.000
1999-05-01,5845.000
1999-06-01,5884.000
1999-07-01,5898.000
1999-08-01,5994.000
1999-09-01,5973.000
1999-10-01,6111.000
1999-11-01,6006.000
1999-12-01,6043.000
2000-01-01,5988.000
2000-02-01,6007.000
2000-03-01,5873.000
2000-04-01,5838.000
2000-05-01,5784.000
2000-06-01,5732.000
2000-07-01,5764.000
2000-08-01,5782.000
2000-09-01,5862.000
2000-10-01,5894.000
2000-11-01,5883.000
2000-12-01,5903.000
2001-01-01,5935.000
2001-02-01,5875.000
2001-03-01,5883.000
2001-04-01,5884.000
2001-05-01,5819.000
2001-06-01,5756.000
2001-07-01,5705.000
2001-08-01,5751.000
2001-09-01,5735.000
2001-10-01,5879.000
2001-11-01,5873.000
2001-12-01,5902.000
2002-01-01,5909.000
2002-02-01,5956.000
2002-03-01,5956.000
2002-04-01,5865.000
2002-05-01,5896.000
2002-06-01,5917.000
2002-07-01,5844.000
2002-08-01,5883.000
2002-09-01,5190.000
2002-10-01,5714.000
2002-11-01,5740.000
2002-12-01,5749.000
2003-01-01,5764.000
2003-02-01,5901.000
2003-03-01,5906.000
2003-04-01,5766.000
2003-05-01,5837.000
2003-06-01,5867.000
2003-07-01,5699.000
2003-08-01,5723.000
2003-09-01,5734.000
2003-10-01,5550.000
2003-11-01,5709.000
2003-12-01,5658.000
2004-01-01,5710.000
2004-02-01,5661.000
2004-03-01,5658.000
2004-04-01,5624.000
2004-05-01,5460.000
2004-06-01,5394.000
2004-07-01,5367.000
2004-08-01,5401.000
2004-09-01,4946.000
2004-10-01,5176.000
2004-11-01,5408.000
2004-12-01,5430.000
2005-01-01,5437.000
2005-02-01,5492.000
2005-03-01,5496.000
2005-04-01,5423.000
2005-05-01,5537.000
2005-06-01,5359.000
2005-07-01,5149.000
2005-08-01,5427.000
2005-09-01,3813.000
2005-10-01,4068.000
2005-11-01,4765.000
2005-12-01,4864.000
2006-01-01,4862.000
2006-02-01,4985.000
2006-03-01,5024.000
2006-04-01,5122.000
2006-05-01,5088.000
2006-06-01,5129.000
2006-07-01,4940.000
2006-08-01,5099.000
2006-09-01,5151.000
2006-10-01,5307.000
2006-11-01,5030.000
2006-12-01,5369.000
2007-01-01,5224.000
2007-02-01,5285.000
2007-03-01,5243.000
2007-04-01,5089.000
2007-05-01,5148.000
2007-06-01,5122.000
2007-07-01,5206.000
2007-08-01,5021.000
2007-09-01,5064.000
2007-10-01,5114.000
2007-11-01,5133.000
2007-12-01,5078.000
2008-01-01,4998.000
2008-02-01,5050.000
2008-03-01,5087.000
2008-04-01,5098.000
2008-05-01,5139.000
2008-06-01,5123.000
2008-07-01,5160.000
2008-08-01,5097.000
2008-09-01,3839.000
2008-10-01,4776.000
2008-11-01,5118.000
2008-12-01,4979.000
2009-01-01,5235.000
2009-02-01,5373.000
2009-03-01,5480.000
2009-04-01,5269.000
2009-05-01,5358.000
2009-06-01,5163.000
2009-07-01,5246.000
2009-08-01,5244.000
2009-09-01,5375.000
2009-10-01,5391.000
2009-11-01,5561.000
2009-12-01,5512.000
2010-01-01,5403.000
2010-02-01,5510.000
2010-03-01,5489.000
2010-04-01,5522.000
2010-05-01,5320.000
2010-06-01,5257.000
2010-07-01,5440.000
2010-08-01,5602.000
2010-09-01,5562.000
2010-10-01,5593.000
2010-11-01,5555.000
2010-12-01,5598.000
2011-01-01,5568.000
2011-02-01,5591.000
2011-03-01,5568.000
2011-04-01,5623.000
2011-05-01,5609.000
2011-06-01,5593.000
2011-07-01,5523.000
2011-08-01,5598.000
2011-09-01,5800.000
2011-10-01,5818.000
2011-11-01,5864.000
2011-12-01,5851.000
2012-01-01,5720.000
2012-02-01,5814.000
2012-03-01,6049.000
2012-04-01,6121.000
2012-05-01,6227.000
2012-06-01,6094.000
2012-07-01,6320.000
2012-08-01,5486.000
2012-09-01,6520.000
2012-10-01,6669.000
2012-11-01,6817.000
2012-12-01,6985.000
2013-01-01,6993.000
2013-02-01,7096.000
2013-03-01,7151.000
2013-04-01,7312.000
2013-05-01,7300.000
2013-06-01,7267.000
2013-07-01,7542.000
2013-08-01,7621.000
2013-09-01,7784.000
2013-10-01,7853.000
2013-11-01,8011.000
2013-12-01,8121.000
2014-01-01,8044.000
2014-02-01,8077.000
2014-03-01,8192.000
2014-04-01,8352.000
2014-05-01,8383.000
2014-06-01,8442.000
2014-07-01,8443.000
2014-08-01,8630.000
2014-09-01,8837.000
2014-10-01,8972.000
2014-11-01,9083.000
2014-12-01,9121.000
2015-01-01,9177.000
2015-02-01,9324.000
2015-03-01,9386.000
2015-04-01,9373.000
2015-05-01,9586.000
2015-06-01,9595.000
2015-07-01,9465.000
2015-08-01,9218.000
2015-09-01,9096.000
2015-10-01,9160.000
2015-11-01,9202.000
2015-12-01,9202.000
2016-01-01,9214.000
2016-02-01,9077.000
2016-03-01,9022.000
2016-04-01,8825.000
2016-05-01,8735.000
2016-06-01,8622.000
2016-07-01,8460.000
2016-08-01,8488.000
2016-09-01,8467.000
2016-10-01,8522.000
2016-11-01,8699.000
2016-12-01,8770.000
2017-01-01,8915.000
2017-02-01,9032.000
2017-03-01,9199.000
2017-04-01,9293.000
2017-05-01,9342.000
2017-06-01,9338.000
2017-07-01,9430.000
2017-08-01,9530.000
2017-09-01,9561.000
2017-10-01,9553.000
2017-11-01,9682.000
2017-12-01,9782.000
2018-01-01,9919.000
2018-02-01,10283.000
2018-03-01,10460.000
2018-04-01,10619.000
2018-05-01,10769.000
2018-06-01,10900.000
2018-07-01,10900.000
2018-08-01,11000.000
2018-09-01,11100.000
2018-10-01,11200.000
2018-11-01,11700.000
2018-12-01,11700.000
2019-01-01,11900.000
2019-02-01,12100.000
2019-03-01,12200.000
2019-04-01,12300.000
2019-05-01,12400.000
2019-06-01,12200.000
2019-07-01,12200.000
2019-08-01,12400.000
2019-09-01,12400.000
2019-10-01,12600.000
2019-11-01,12900.000
2019-12-01,12900.000
2020-01-01,12900.000
2020-02-01,13100.000
2020-03-01,13000.000
2020-04-01,12300.000
2020-05-01
2020-06-01
2020-07-01
2020-08-01
2020-09-01
2020-10-01
2020-11-01
2020-12-01
2021-01-01
2021-02-01
2021-03-01
2021-04-01
